Timestamp,Direction,Course Name,Date,Origin Departure,Segment,Node Origin,Node Target,Departure Time,Price (PLN),Free Seats,Onboard Passengers,Vehicle Capacity,Node Exchange Delta,Est Revenue (PLN)
2026-09-01 15:11:01,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Kraków MDA ➔ Balice,Kraków MDA,Balice,03:35,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Balice ➔ Katowice,Balice,Katowice,04:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Katowice ➔ Gliwice,Katowice,Gliwice,04:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Gliwice ➔ Wrocław,Gliwice,Wrocław,05:22,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Sanok ➔ Niebylec,Sanok,Niebylec,03:00,23.75,43,22,65,Start trasy,522.50
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,04:00,0.00,B/D,0,65,📉 -22,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,04:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Kraków MDA ➔ Balice,Kraków MDA,Balice,06:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Balice ➔ Katowice,Balice,Katowice,07:20,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Katowice ➔ Gliwice,Katowice,Gliwice,08:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Gliwice ➔ Wrocław,Gliwice,Wrocław,09:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Sanok ➔ Niebylec,Sanok,Niebylec,06:35,23.75,43,22,65,Start trasy,522.50
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,07:40,0.00,B/D,0,65,📉 -22,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,08:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Kraków MDA ➔ Balice,Kraków MDA,Balice,10:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Balice ➔ Katowice,Balice,Katowice,11:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Wrocław ➔ Gliwice,Wrocław,Gliwice,07:45,34.45,85,5,90,Start trasy,172.25
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Gliwice ➔ Katowice,Gliwice,Katowice,09:45,0.00,B/D,0,65,📉 -5,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Katowice ➔ Balice,Katowice,Balice,10:15,45.60,63,2,65,📈 +2,91.20
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Balice ➔ Kraków MDA,Balice,Kraków MDA,11:05,27.00,61,4,65,📈 +2,108.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,11:45,42.40,54,11,65,📈 +7,466.40
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,13:50,13.30,74,16,90,📈 +5,212.80
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Niebylec ➔ Sanok,Niebylec,Sanok,14:35,25.00,76,14,90,📉 -2,350.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,23.75,43,22,65,Start trasy,522.50
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,0.00,B/D,0,65,📉 -22,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Kraków MDA ➔ Balice,Kraków MDA,Balice,14:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Balice ➔ Katowice,Balice,Katowice,15:15,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Katowice ➔ Gliwice,Katowice,Gliwice,16:25,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Gliwice ➔ Wrocław,Gliwice,Wrocław,16:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Wrocław ➔ Gliwice,Wrocław,Gliwice,12:00,34.45,85,5,90,Start trasy,172.25
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Gliwice ➔ Katowice,Gliwice,Katowice,14:00,0.00,B/D,0,65,📉 -5,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Katowice ➔ Balice,Katowice,Balice,14:30,45.60,63,2,65,📈 +2,91.20
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Balice ➔ Kraków MDA,Balice,Kraków MDA,15:20,27.00,61,4,65,📈 +2,108.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,16:15,42.40,54,11,65,📈 +7,466.40
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,18:40,13.30,74,16,90,📈 +5,212.80
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Niebylec ➔ Sanok,Niebylec,Sanok,19:20,25.00,76,14,90,📉 -2,350.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),01.09.2026,15:35,Wrocław ➔ Gliwice,Wrocław,Gliwice,15:35,34.45,85,5,90,Start trasy,172.25
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),01.09.2026,15:35,Gliwice ➔ Katowice,Gliwice,Katowice,17:40,0.00,B/D,0,65,📉 -5,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),01.09.2026,15:35,Katowice ➔ Balice,Katowice,Balice,18:15,45.60,63,2,65,📈 +2,91.20
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),01.09.2026,15:35,Balice ➔ Kraków MDA,Balice,Kraków MDA,19:05,27.00,61,4,65,📈 +2,108.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),01.09.2026,15:35,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,19:45,42.40,54,11,65,📈 +7,466.40
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),01.09.2026,15:35,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,21:55,13.30,51,14,65,📈 +3,186.20
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),01.09.2026,15:35,Niebylec ➔ Sanok,Niebylec,Sanok,22:30,25.00,53,12,65,📉 -2,300.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Wrocław ➔ Gliwice,Wrocław,Gliwice,22:25,34.45,85,5,90,Start trasy,172.25
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Gliwice ➔ Katowice,Gliwice,Katowice,00:20,0.00,B/D,0,65,📉 -5,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Katowice ➔ Balice,Katowice,Balice,00:50,45.60,59,6,65,📈 +6,273.60
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Balice ➔ Kraków MDA,Balice,Kraków MDA,01:50,27.00,55,10,65,📈 +4,270.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,02:20,42.40,54,11,65,📈 +1,466.40
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,04:30,13.30,74,16,90,📈 +5,212.80
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Niebylec ➔ Sanok,Niebylec,Sanok,05:00,25.00,76,14,90,📉 -2,350.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Sanok ➔ Niebylec,Sanok,Niebylec,23:50,23.75,43,22,65,Start trasy,522.50
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,00:50,0.00,B/D,0,65,📉 -22,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,01:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Kraków MDA ➔ Balice,Kraków MDA,Balice,03:35,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Balice ➔ Katowice,Balice,Katowice,04:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Katowice ➔ Gliwice,Katowice,Gliwice,04:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Gliwice ➔ Wrocław,Gliwice,Wrocław,05:22,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Sanok ➔ Niebylec,Sanok,Niebylec,03:00,23.75,52,13,65,Start trasy,308.75
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,04:00,14.00,52,13,65,➡️ 0,182.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,04:40,42.40,40,25,65,📈 +12,1060.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Kraków MDA ➔ Balice,Kraków MDA,Balice,06:55,27.00,40,25,65,➡️ 0,675.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Balice ➔ Katowice,Balice,Katowice,07:20,48.00,63,2,65,📉 -23,96.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Katowice ➔ Gliwice,Katowice,Gliwice,08:30,18.90,1,64,65,📈 +62,1209.60
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Gliwice ➔ Wrocław,Gliwice,Wrocław,09:00,34.45,1,64,65,➡️ 0,2204.80
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Sanok ➔ Niebylec,Sanok,Niebylec,06:35,23.75,44,21,65,Start trasy,498.75
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,07:40,14.00,43,22,65,📈 +1,308.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,08:40,42.40,36,29,65,📈 +7,1229.60
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Kraków MDA ➔ Balice,Kraków MDA,Balice,10:55,27.00,46,19,65,📉 -10,513.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Balice ➔ Katowice,Balice,Katowice,11:30,48.00,57,8,65,📉 -11,384.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,18.90,58,7,65,📉 -1,132.30
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,34.45,58,7,65,➡️ 0,241.15
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),02.09.2026,07:45,Wrocław ➔ Gliwice,Wrocław,Gliwice,07:45,34.45,90,0,90,Start trasy,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),02.09.2026,07:45,Gliwice ➔ Katowice,Gliwice,Katowice,09:45,19.95,87,3,90,📈 +3,59.85
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),02.09.2026,07:45,Katowice ➔ Balice,Katowice,Balice,10:15,45.60,75,15,90,📈 +12,684.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),02.09.2026,07:45,Balice ➔ Kraków MDA,Balice,Kraków MDA,11:05,27.00,72,18,90,📈 +3,486.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),02.09.2026,07:45,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,11:45,42.40,72,18,90,➡️ 0,763.20
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),02.09.2026,07:45,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,13:50,13.30,53,12,65,📉 -6,159.60
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),02.09.2026,07:45,Niebylec ➔ Sanok,Niebylec,Sanok,14:35,25.00,53,12,65,➡️ 0,300.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,23.75,51,14,65,Start trasy,332.50
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,14.00,51,14,65,➡️ 0,196.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,42.40,50,15,65,📈 +1,636.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Kraków MDA ➔ Balice,Kraków MDA,Balice,14:40,27.00,71,19,90,📈 +4,513.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Balice ➔ Katowice,Balice,Katowice,15:15,48.00,85,5,90,📉 -14,240.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Katowice ➔ Gliwice,Katowice,Gliwice,16:25,18.90,88,2,90,📉 -3,37.80
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Gliwice ➔ Wrocław,Gliwice,Wrocław,16:55,34.45,90,0,90,📉 -2,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),02.09.2026,12:00,Wrocław ➔ Gliwice,Wrocław,Gliwice,12:00,34.45,66,24,90,Start trasy,826.80
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),02.09.2026,12:00,Gliwice ➔ Katowice,Gliwice,Katowice,14:00,19.95,1,64,65,📈 +40,1276.80
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),02.09.2026,12:00,Katowice ➔ Balice,Katowice,Balice,14:30,45.60,60,5,65,📉 -59,228.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),02.09.2026,12:00,Balice ➔ Kraków MDA,Balice,Kraków MDA,15:20,27.00,55,10,65,📈 +5,270.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),02.09.2026,12:00,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,16:15,42.40,49,16,65,📈 +6,678.40
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),02.09.2026,12:00,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,18:40,13.30,44,21,65,📈 +5,279.30
2026-09-01 15:53:16,Wrocław ➔ Sanok,Południowy (12:00),02.09.2026,12:00,Niebylec ➔ Sanok,Niebylec,Sanok,19:20,25.00,47,18,65,📉 -3,450.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Wrocław ➔ Gliwice,Wrocław,Gliwice,15:35,34.45,55,10,65,Start trasy,344.50
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Gliwice ➔ Katowice,Gliwice,Katowice,17:40,19.95,54,11,65,📈 +1,219.45
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Katowice ➔ Balice,Katowice,Balice,18:15,45.60,52,13,65,📈 +2,592.80
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Balice ➔ Kraków MDA,Balice,Kraków MDA,19:05,27.00,52,13,65,➡️ 0,351.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,19:45,42.40,51,14,65,📈 +1,593.60
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,21:55,13.30,1,64,65,📈 +50,851.20
2026-09-01 15:53:16,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Niebylec ➔ Sanok,Niebylec,Sanok,22:30,25.00,54,11,65,📉 -53,275.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Wrocław ➔ Gliwice,Wrocław,Gliwice,22:25,34.45,82,8,90,Start trasy,275.60
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Gliwice ➔ Katowice,Gliwice,Katowice,00:20,19.95,47,18,65,📈 +10,359.10
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Katowice ➔ Balice,Katowice,Balice,00:50,0.00,B/D,0,65,📉 -18,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Balice ➔ Kraków MDA,Balice,Kraków MDA,01:50,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,02:20,42.40,31,34,65,📈 +34,1441.60
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,04:30,0.00,B/D,0,65,📉 -34,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Niebylec ➔ Sanok,Niebylec,Sanok,05:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Sanok ➔ Niebylec,Sanok,Niebylec,23:50,0.00,B/D,0,65,Start trasy,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,00:50,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,01:30,42.40,10,55,65,📈 +55,2332.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Kraków MDA ➔ Balice,Kraków MDA,Balice,03:35,27.00,21,44,65,📉 -11,1188.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Balice ➔ Katowice,Balice,Katowice,04:00,48.00,1,64,65,📈 +20,3072.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Katowice ➔ Gliwice,Katowice,Gliwice,04:55,18.90,80,10,90,📉 -54,189.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Gliwice ➔ Wrocław,Gliwice,Wrocław,05:22,34.45,82,8,90,📉 -2,275.60
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Sanok ➔ Niebylec,Sanok,Niebylec,03:00,0.00,B/D,0,65,Start trasy,0.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,04:00,14.00,52,13,65,📈 +13,182.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,04:40,42.40,61,4,65,📉 -9,169.60
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Kraków MDA ➔ Balice,Kraków MDA,Balice,06:55,27.00,61,4,65,➡️ 0,108.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Balice ➔ Katowice,Balice,Katowice,07:20,48.00,1,64,65,📈 +60,3072.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Katowice ➔ Gliwice,Katowice,Gliwice,08:30,18.90,1,64,65,➡️ 0,1209.60
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Gliwice ➔ Wrocław,Gliwice,Wrocław,09:00,34.45,1,64,65,➡️ 0,2204.80
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Sanok ➔ Niebylec,Sanok,Niebylec,06:35,23.75,54,11,65,Start trasy,261.25
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,07:40,14.00,54,11,65,➡️ 0,154.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,08:40,42.40,45,20,65,📈 +9,848.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Kraków MDA ➔ Balice,Kraków MDA,Balice,10:55,27.00,53,12,65,📉 -8,324.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Balice ➔ Katowice,Balice,Katowice,11:30,48.00,58,7,65,📉 -5,336.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,18.90,60,5,65,📉 -2,94.50
2026-09-01 15:53:16,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,34.45,60,5,65,➡️ 0,172.25
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Wrocław ➔ Gliwice,Wrocław,Gliwice,07:45,34.45,90,0,90,Start trasy,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Gliwice ➔ Katowice,Gliwice,Katowice,09:45,19.95,90,0,90,➡️ 0,0.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Katowice ➔ Balice,Katowice,Balice,10:15,45.60,89,1,90,📈 +1,45.60
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Balice ➔ Kraków MDA,Balice,Kraków MDA,11:05,27.00,89,1,90,➡️ 0,27.00
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,11:45,42.40,87,3,90,📈 +2,127.20
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,13:50,13.30,63,2,65,📉 -1,26.60
2026-09-01 15:53:16,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Niebylec ➔ Sanok,Niebylec,Sanok,14:35,25.00,63,2,65,➡️ 0,50.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,23.75,63,2,65,Start trasy,47.50
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,14.00,63,2,65,➡️ 0,28.00
2026-09-01 15:53:16,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,42.40,69,21,90,📈 +19,890.40
